TYPE	data	arabish	class	CODA	token	pos	lemma	governorate	age	gender
forum	20190412	est	foreign	est	foreign	foreign	foreign	/	/	/
forum	20190412	pas	foreign	pas	foreign	foreign	foreign	/	/	/
forum	20190412	dangeureuse	foreign	dangeureuse	foreign	foreign	foreign	/	/	/
forum	20190412	ama	arabizi	اما	اما	CONJ	اما	/	/	/
forum	20190412	la9adar	arabizi	لاقدّر	لا+قدّر	NEG_PART+PV-PVSUFF_SUBJ:3MS	قدّر	/	/	/
forum	20190412	allah	arabizi	الله	الله	NOUN_PROP	الله	/	/	/
forum	20190412	les	foreign	les	foreign	foreign	foreign	/	/	/
forum	20190412	complications	foreign	complications	foreign	foreign	foreign	/	/	/
forum	20190412	5aybine	arabizi	خايبين	خايبين	ADJ-NSUFF_MASC_PL	خايب	/	/	/
forum	20190412	w	arabizi	و	و	CONJ	و	/	/	/
forum	20190412	sont	foreign	sont	foreign	foreign	foreign	/	/	/
forum	20190412	encore	foreign	encore	foreign	foreign	foreign	/	/	/
forum	20190412	plus	foreign	plus	foreign	foreign	foreign	/	/	/
forum	20190412	difficiles	foreign	difficiles	foreign	foreign	foreign	/	/	/
forum	20190412	à	foreign	à	foreign	foreign	foreign	/	/	/
forum	20190412	vivre	foreign	vivre	foreign	foreign	foreign	/	/	/
forum	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>
forum	20190412	Howa	arabizi	هو	هو	PRON_3MS	هو	/	/	/
forum	20190412	il	foreign	il	foreign	foreign	foreign	/	/	/
forum	20190412	ne	foreign	ne	foreign	foreign	foreign	/	/	/
forum	20190412	veut	foreign	veut	foreign	foreign	foreign	/	/	/
forum	20190412	pas	foreign	pas	foreign	foreign	foreign	/	/	/
forum	20190412	la	foreign	la	foreign	foreign	foreign	/	/	/
forum	20190412	laisser	foreign	laisser	foreign	foreign	foreign	/	/	/
forum	20190412	tomber	foreign	tomber	foreign	foreign	foreign	/	/	/
forum	20190412	ce	foreign	ce	foreign	foreign	foreign	/	/	/
forum	20190412	qui	foreign	qui	foreign	foreign	foreign	/	/	/
forum	20190412	est	foreign	est	foreign	foreign	foreign	/	/	/
forum	20190412	bien	foreign	bien	foreign	foreign	foreign	/	/	/
forum	20190412	en	foreign	en	foreign	foreign	foreign	/	/	/
forum	20190412	soi	foreign	soi	foreign	foreign	foreign	/	/	/
forum	20190412	mais	foreign	mais	foreign	foreign	foreign	/	/	/
forum	20190412	malheureusement	foreign	malheureusement	foreign	foreign	foreign	/	/	/
forum	20190412	on	foreign	on	foreign	foreign	foreign	/	/	/
forum	20190412	n'a	foreign	n'a	foreign	foreign	foreign	/	/	/
forum	20190412	pas	foreign	pas	foreign	foreign	foreign	/	/	/
forum	20190412	l'impression	foreign	l'impression	foreign	foreign	foreign	/	/	/
forum	20190412	que	foreign	que	foreign	foreign	foreign	/	/	/
forum	20190412	c'est	foreign	c'est	foreign	foreign	foreign	/	/	/
forum	20190412	par	foreign	par	foreign	foreign	foreign	/	/	/
forum	20190412	amour	foreign	amour	foreign	foreign	foreign	/	/	/
forum	20190412	mais	foreign	mais	foreign	foreign	foreign	/	/	/
forum	20190412	par	foreign	par	foreign	foreign	foreign	/	/	/
forum	20190412	pitié	foreign	pitié	foreign	foreign	foreign	/	/	/
forum	20190412	w	arabizi	و	و	CONJ	و	/	/	/
forum	20190412	hedhika	arabizi	هاذيكا	هاذيكا	DEM_PRON_3FS	هاذا	/	/	/
forum	20190412	errojla	arabizi	الرجلة	ال+رجلة	DET+NOUN-NSUFF_FEM_SG	رجلة	/	/	/
forum	20190412	w	arabizi	و	و	CONJ	و	/	/	/
forum	20190412	il	foreign	il	foreign	foreign	foreign	/	/	/
forum	20190412	le	foreign	le	foreign	foreign	foreign	/	/	/
forum	20190412	faut	foreign	faut	foreign	foreign	foreign	/	/	/
forum	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>
forum	20190412	On	foreign	On	foreign	foreign	foreign	/	/	/
forum	20190412	voit	foreign	voit	foreign	foreign	foreign	/	/	/
forum	20190412	qu'il	foreign	qu'il	foreign	foreign	foreign	/	/	/
forum	20190412	est	foreign	est	foreign	foreign	foreign	/	/	/
forum	20190412	malheureux	foreign	malheureux	foreign	foreign	foreign	/	/	/
forum	20190412	,	arabizi	,	,	PUNC	PUNC	/	/	/
forum	20190412	qu'il	foreign	qu'il	foreign	foreign	foreign	/	/	/
forum	20190412	a	foreign	a	foreign	foreign	foreign	/	/	/
forum	20190412	peur	foreign	peur	foreign	foreign	foreign	/	/	/
forum	20190412	et	foreign	et	foreign	foreign	foreign	/	/	/
forum	20190412	qu'il	foreign	qu'il	foreign	foreign	foreign	/	/	/
forum	20190412	répète	foreign	répète	foreign	foreign	foreign	/	/	/
forum	20190412	souvent	foreign	souvent	foreign	foreign	foreign	/	/	/
forum	20190412	en	foreign	en	foreign	foreign	foreign	/	/	/
forum	20190412	plaisantant	foreign	plaisantant	foreign	foreign	foreign	/	/	/
forum	20190412	"\"""	arabizi	"\"""	"\"""	SYM	SYM	/	/	/
forum	20190412	bech	arabizi	باش	باش	FUT_PART	باش	/	/	/
forum	20190412	n3ani	arabizi	نعاني	نعاني	IV1S-IV	عانى	/	/	/
forum	20190412	"\"""	arabizi	"\"""	"\"""	SYM	SYM	/	/	/
forum	20190412	,	arabizi	,	,	PUNC	PUNC	/	/	/
forum	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>
forum	20190412	il	foreign	il	foreign	foreign	foreign	/	/	/
forum	20190412	la	foreign	la	foreign	foreign	foreign	/	/	/
forum	20190412	fuit	foreign	fuit	foreign	foreign	foreign	/	/	/
forum	20190412	un	foreign	un	foreign	foreign	foreign	/	/	/
forum	20190412	peu	foreign	peu	foreign	foreign	foreign	/	/	/
forum	20190412	,	arabizi	,	,	PUNC	PUNC	/	/	/
forum	20190412	il	foreign	il	foreign	foreign	foreign	/	/	/
forum	20190412	va	foreign	va	foreign	foreign	foreign	/	/	/
forum	20190412	pas	foreign	pas	foreign	foreign	foreign	/	/	/
forum	20190412	lui	foreign	lui	foreign	foreign	foreign	/	/	/
forum	20190412	rendre	foreign	rendre	foreign	foreign	foreign	/	/	/
forum	20190412	visite	foreign	visite	foreign	foreign	foreign	/	/	/
forum	20190412	,	arabizi	,	,	PUNC	PUNC	/	/	/
forum	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>
forum	20190412	heya	arabizi	هي	هي	PRON_3FS	هو	/	/	/
forum	20190412	de	foreign	de	foreign	foreign	foreign	/	/	/
forum	20190412	son	foreign	son	foreign	foreign	foreign	/	/	/
forum	20190412	côté	foreign	côté	foreign	foreign	foreign	/	/	/
forum	20190412	elle	foreign	elle	foreign	foreign	foreign	/	/	/
forum	20190412	lui	foreign	lui	foreign	foreign	foreign	/	/	/
forum	20190412	met	foreign	met	foreign	foreign	foreign	/	/	/
forum	20190412	la	foreign	la	foreign	foreign	foreign	/	/	/
forum	20190412	pression	foreign	pression	foreign	foreign	foreign	/	/	/
forum	20190412	sans	foreign	sans	foreign	foreign	foreign	/	/	/
forum	20190412	s'en	foreign	s'en	foreign	foreign	foreign	/	/	/
forum	20190412	rendre	foreign	rendre	foreign	foreign	foreign	/	/	/
forum	20190412	compte	foreign	compte	foreign	foreign	foreign	/	/	/
forum	20190412	,	arabizi	,	,	PUNC	PUNC	/	/	/
forum	20190412	genre	foreign	genre	foreign	foreign	foreign	/	/	/
forum	20190412	s'il	foreign	s'il	foreign	foreign	foreign	/	/	/
forum	20190412	répond	foreign	répond	foreign	foreign	foreign	/	/	/
forum	20190412	pas	foreign	pas	foreign	foreign	foreign	/	/	/
forum	20190412	au	foreign	au	foreign	foreign	foreign	/	/	/
forum	20190412	téléphone	foreign	téléphone	foreign	foreign	foreign	/	/	/
forum	20190412	ou	foreign	ou	foreign	foreign	foreign	/	/	/
forum	20190412	aux	foreign	aux	foreign	foreign	foreign	/	/	/
forum	20190412	message	foreign	message	foreign	foreign	foreign	/	/	/
forum	20190412	:	arabizi	:	:	PUNC	PUNC	/	/	/
forum	20190412	Ah	arabizi	اه	اه	INTERJ	اه	/	/	/
forum	20190412	nsitni	arabizi	نسيتني	نسيت+ني	PV-PVSUFF_SUBJ:2S+PVSUFF_DO:1S	نسى	/	/	/
forum	20190412	?	arabizi	؟	؟	PUNC	PUNC	/	/	/
forum	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>
forum	20190412	quand	foreign	quand	foreign	foreign	foreign	/	/	/
forum	20190412	elle	foreign	elle	foreign	foreign	foreign	/	/	/
forum	20190412	le	foreign	le	foreign	foreign	foreign	/	/	/
forum	20190412	voit	foreign	voit	foreign	foreign	foreign	/	/	/
forum	20190412	elle	foreign	elle	foreign	foreign	foreign	/	/	/
forum	20190412	lui	foreign	lui	foreign	foreign	foreign	/	/	/
forum	20190412	répète	foreign	répète	foreign	foreign	foreign	/	/	/
forum	20190412	stress	foreign	stress	foreign	foreign	foreign	/	/	/
forum	20190412	wel	arabizi	وال	و+ال	CONJ+DET	و	/	/	/
forum	20190412	ghoch	arabizi	غش	غش	NOUN	غش	/	/	/
forum	20190412	rahou	arabizi	راه	را+ه	FOCUS_PART+PRON_3MS	هو	/	/	/
forum	20190412	mich	arabizi	مش	مش	NEG_PART	مش	/	/	/
forum	20190412	behinli	arabizi	باهين لي	باهين+ل+ي	ADJ-NSUFF_MASC_PL+PREP+PRON_1S	باهي	/	/	/
forum	20190412	,	arabizi	,	,	PUNC	PUNC	/	/	/
forum	20190412	forstek	arabizi	فرصتك	فرصة+ك	NOUN-NSUFF_FEM_SG+POSS_PRON_2S	فرصة	/	/	/
forum	20190412	bech	arabizi	باش	باش	FUT_PART	باش	/	/	/
forum	20190412	tafsa3	arabizi	تفصع	تفصع	IV2S-IV	فصع	/	/	/
forum	20190412	,	arabizi	,	,	PUNC	PUNC	/	/	/
forum	20190412	ama	arabizi	اما	اما	CONJ	اما	/	/	/
forum	20190412	7atta	arabizi	حتّى	حتّى	SUB_CONJ	حتّى	/	/	/
forum	20190412	ken	arabizi	كان	كان	SUB_CONJ	كان	/	/	/
forum	20190412	t7eb	arabizi	تحبّ	تحبّ	IV2S-IV	حبّ	/	/	/
forum	20190412	tafsa3	arabizi	تفصع	تفصع	IV2S-IV	فصع	/	/	/
forum	20190412	ma	arabizi	ما	ما	NEG_PART	ما	/	/	/
forum	20190412	n5allikech	arabizi	نخلّيكش	نخلّى+ك+ش	IV1S-IV+IVSUFF_DO:2S+NEG_PART	خلّى	/	/	/
forum	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>
forum	20190412	7acilou	arabizi	حاصيلو	حاصيلو	[NOUN]ADV	حاصيلو	/	/	/
forum	20190412	,	arabizi	,	,	PUNC	PUNC	/	/	/
forum	20190412	la	foreign	la	foreign	foreign	foreign	/	/	/
forum	20190412	situation	foreign	situation	foreign	foreign	foreign	/	/	/
forum	20190412	yesser	arabizi	ياسر	ياسر	ADV	ياسر	/	/	/
forum	20190412	5ayba	arabizi	خايبة	خايبة	ADJ-NSUFF_FEM_SG	خايب	/	/	/
forum	20190412	,	arabizi	,	,	PUNC	PUNC	/	/	/
forum	20190412	rajli	arabizi	راجلي	راجل+ي	NOUN+POSS_PRON_1S	راجل	/	/	/
forum	20190412	9alli	arabizi	قال لي	قال+ل+ي	PV-PVSUFF_SUBJ:3MS+[PREP+PRON_1S]PVSUFF_IO:1S	قال	/	/	/
forum	20190412	il	foreign	il	foreign	foreign	foreign	/	/	/
forum	20190412	faut	foreign	faut	foreign	foreign	foreign	/	/	/
forum	20190412	lui	foreign	lui	foreign	foreign	foreign	/	/	/
forum	20190412	parler	foreign	parler	foreign	foreign	foreign	/	/	/
forum	20190412	,	arabizi	,	,	PUNC	PUNC	/	/	/
forum	20190412	il	foreign	il	foreign	foreign	foreign	/	/	/
forum	20190412	faut	foreign	faut	foreign	foreign	foreign	/	/	/
forum	20190412	lui	foreign	lui	foreign	foreign	foreign	/	/	/
forum	20190412	dire	foreign	dire	foreign	foreign	foreign	/	/	/
forum	20190412	qu'il	foreign	qu'il	foreign	foreign	foreign	/	/	/
forum	20190412	a	foreign	a	foreign	foreign	foreign	/	/	/
forum	20190412	le	foreign	le	foreign	foreign	foreign	/	/	/
forum	20190412	droit	foreign	droit	foreign	foreign	foreign	/	/	/
forum	20190412	d'envisager	foreign	d'envisager	foreign	foreign	foreign	/	/	/
forum	20190412	la	foreign	la	foreign	foreign	foreign	/	/	/
forum	20190412	possibilité	foreign	possibilité	foreign	foreign	foreign	/	/	/
forum	20190412	d'annuler	foreign	d'annuler	foreign	foreign	foreign	/	/	/
forum	20190412	le	foreign	le	foreign	foreign	foreign	/	/	/
forum	20190412	mariage	foreign	mariage	foreign	foreign	foreign	/	/	/
forum	20190412	,	arabizi	,	,	PUNC	PUNC	/	/	/
forum	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>
forum	20190412	il	foreign	il	foreign	foreign	foreign	/	/	/
forum	20190412	est	foreign	est	foreign	foreign	foreign	/	/	/
forum	20190412	certain	foreign	certain	foreign	foreign	foreign	/	/	/
forum	20190412	qu'il	foreign	qu'il	foreign	foreign	foreign	/	/	/
forum	20190412	se	foreign	se	foreign	foreign	foreign	/	/	/
forum	20190412	sent	foreign	sent	foreign	foreign	foreign	/	/	/
forum	20190412	coincé	foreign	coincé	foreign	foreign	foreign	/	/	/
forum	20190412	w	arabizi	و	و	CONJ	و	/	/	/
forum	20190412	il	foreign	il	foreign	foreign	foreign	/	/	/
forum	20190412	n'a	foreign	n'a	foreign	foreign	foreign	/	/	/
forum	20190412	pas	foreign	pas	foreign	foreign	foreign	/	/	/
forum	20190412	d'autre	foreign	d'autre	foreign	foreign	foreign	/	/	/
forum	20190412	choix	foreign	choix	foreign	foreign	foreign	/	/	/
forum	20190412	.	arabizi	.	.	PUNC	PUNC	/	/	/
forum	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>
forum	20190412	Mais	foreign	Mais	foreign	foreign	foreign	/	/	/
forum	20190412	personne	foreign	personne	foreign	foreign	foreign	/	/	/
forum	20190412	n'a	foreign	n'a	foreign	foreign	foreign	/	/	/
forum	20190412	le	foreign	le	foreign	foreign	foreign	/	/	/
forum	20190412	courage	foreign	courage	foreign	foreign	foreign	/	/	/
forum	20190412	de	foreign	de	foreign	foreign	foreign	/	/	/
forum	20190412	le	foreign	le	foreign	foreign	foreign	/	/	/
forum	20190412	lui	foreign	lui	foreign	foreign	foreign	/	/	/
forum	20190412	dire	foreign	dire	foreign	foreign	foreign	/	/	/
forum	20190412	w	arabizi	و	و	CONJ	و	/	/	/
forum	20190412	d'etre	foreign	d'etre	foreign	foreign	foreign	/	/	/
forum	20190412	la	foreign	la	foreign	foreign	foreign	/	/	/
forum	20190412	cause	foreign	cause	foreign	foreign	foreign	/	/	/
forum	20190412	w	arabizi	و	و	CONJ	و	/	/	/
forum	20190412	surtout	foreign	surtout	foreign	foreign	foreign	/	/	/
forum	20190412	fel	arabizi	فال	في+ال	PREP+DET	في	/	/	/
forum	20190412	e5er	arabizi	آخر	آخر	NOUN	آخر	/	/	/
forum	20190412	il	foreign	il	foreign	foreign	foreign	/	/	/
forum	20190412	l'aurait	foreign	l'aurait	foreign	foreign	foreign	/	/	/
forum	20190412	laissé	foreign	laissé	foreign	foreign	foreign	/	/	/
forum	20190412	tomber	foreign	tomber	foreign	foreign	foreign	/	/	/
forum	20190412	parce	foreign	parce	foreign	foreign	foreign	/	/	/
forum	20190412	qu'elle	foreign	qu'elle	foreign	foreign	foreign	/	/	/
forum	20190412	est	foreign	est	foreign	foreign	foreign	/	/	/
forum	20190412	malade	foreign	malade	foreign	foreign	foreign	/	/	/
forum	20190412	,	arabizi	,	,	PUNC	PUNC	/	/	/
forum	20190412	en	foreign	en	foreign	foreign	foreign	/	/	/
forum	20190412	même	foreign	même	foreign	foreign	foreign	/	/	/
forum	20190412	temps	foreign	temps	foreign	foreign	foreign	/	/	/
forum	20190412	on	foreign	on	foreign	foreign	foreign	/	/	/
forum	20190412	parle	foreign	parle	foreign	foreign	foreign	/	/	/
forum	20190412	de	foreign	de	foreign	foreign	foreign	/	/	/
forum	20190412	mariage	foreign	mariage	foreign	foreign	foreign	/	/	/
forum	20190412	,	arabizi	,	,	PUNC	PUNC	/	/	/
forum	20190412	c'est	foreign	c'est	foreign	foreign	foreign	/	/	/
forum	20190412	pour	foreign	pour	foreign	foreign	foreign	/	/	/
forum	20190412	la	foreign	la	foreign	foreign	foreign	/	/	/
forum	20190412	vie	foreign	vie	foreign	foreign	foreign	/	/	/
forum	20190412	.	arabizi	.	.	PUNC	PUNC	/	/	/
forum	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>
forum	20190412	Après	foreign	Après	foreign	foreign	foreign	/	/	/
forum	20190412	le	foreign	le	foreign	foreign	foreign	/	/	/
forum	20190412	mariage	foreign	mariage	foreign	foreign	foreign	/	/	/
forum	20190412	il	foreign	il	foreign	foreign	foreign	/	/	/
forum	20190412	n'a	foreign	n'a	foreign	foreign	foreign	/	/	/
forum	20190412	pas	foreign	pas	foreign	foreign	foreign	/	/	/
forum	20190412	le	foreign	le	foreign	foreign	foreign	/	/	/
forum	20190412	droit	foreign	droit	foreign	foreign	foreign	/	/	/
forum	20190412	de	foreign	de	foreign	foreign	foreign	/	/	/
forum	20190412	faire	foreign	faire	foreign	foreign	foreign	/	/	/
forum	20190412	marche	foreign	marche	foreign	foreign	foreign	/	/	/
forum	20190412	arrière	foreign	arrière	foreign	foreign	foreign	/	/	/
forum	20190412	,	arabizi	,	,	PUNC	PUNC	/	/	/
forum	20190412	il	foreign	il	foreign	foreign	foreign	/	/	/
forum	20190412	va	foreign	va	foreign	foreign	foreign	/	/	/
forum	20190412	falloir	foreign	falloir	foreign	foreign	foreign	/	/	/
forum	20190412	qu'il	foreign	qu'il	foreign	foreign	foreign	/	/	/
forum	20190412	assume	foreign	assume	foreign	foreign	foreign	/	/	/
forum	20190412	ses	foreign	ses	foreign	foreign	foreign	/	/	/
forum	20190412	choix	foreign	choix	foreign	foreign	foreign	/	/	/
forum	20190412	,	arabizi	,	,	PUNC	PUNC	/	/	/
forum	20190412	heya	arabizi	هي	هي	PRON_3FS	هو	/	/	/
forum	20190412	elle	foreign	elle	foreign	foreign	foreign	/	/	/
forum	20190412	n'a	foreign	n'a	foreign	foreign	foreign	/	/	/
forum	20190412	pas	foreign	pas	foreign	foreign	foreign	/	/	/
forum	20190412	caché	foreign	caché	foreign	foreign	foreign	/	/	/
forum	20190412	sa	foreign	sa	foreign	foreign	foreign	/	/	/
forum	20190412	maladie	foreign	maladie	foreign	foreign	foreign	/	/	/
forum	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>
forum	20190412	Chnowa	arabizi	شنوة	شنوة	INTERROG_PRON	شنوّة	/	/	/
forum	20190412	raykom	arabizi	رايكم	راي+كم	NOUN+POSS_PRON_2P	هو	/	/	/
forum	20190412	?	arabizi	؟	؟	PUNC	PUNC	/	/	/
forum	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>
forum	20190412	A7na	arabizi	احنا	احنا	PRON_1P	هو	/	/	/
forum	20190412	pour	foreign	pour	foreign	foreign	foreign	/	/	/
forum	20190412	l'instant	foreign	l'instant	foreign	foreign	foreign	/	/	/
forum	20190412	on	foreign	on	foreign	foreign	foreign	/	/	/
forum	20190412	observe	foreign	observe	foreign	foreign	foreign	/	/	/
forum	20190412	w	arabizi	و	و	CONJ	و	/	/	/
forum	20190412	kahaw	arabizi	كهاو	كهاو	ADV	كهاو	/	/	/
forum	20190412	,	arabizi	,	,	PUNC	PUNC	/	/	/
forum	20190412	mais	foreign	mais	foreign	foreign	foreign	/	/	/
forum	20190412	ça	foreign	ça	foreign	foreign	foreign	/	/	/
forum	20190412	nous	foreign	nous	foreign	foreign	foreign	/	/	/
forum	20190412	fait	foreign	fait	foreign	foreign	foreign	/	/	/
forum	20190412	très	foreign	très	foreign	foreign	foreign	/	/	/
forum	20190412	mal	foreign	mal	foreign	foreign	foreign	/	/	/
forum	20190412	au	foreign	au	foreign	foreign	foreign	/	/	/
forum	20190412	cœur	foreign	cœur	foreign	foreign	foreign	/	/	/
forum	20190412	cette	foreign	cette	foreign	foreign	foreign	/	/	/
forum	20190412	situation	foreign	situation	foreign	foreign	foreign	/	/	/
forum	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>
forum	20190412	Hiya	arabizi	هي	هي	PRON_3FS	هو	/	/	/
forum	20190412	chnowa	arabizi	شنوة	شنوة	INTERROG_PRON	شنوّة	/	/	/
forum	20190412	maw9efha	arabizi	موقفها	موقف+ها	NOUN+POSS_PRON_3FS	موقف	/	/	/
forum	20190412	?	arabizi	؟	؟	PUNC	PUNC	/	/	/
forum	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>
forum	20190412	Ma	arabizi	ما	ما	NEG_PART	ما	/	/	/
forum	20190412	9atlouch	arabizi	قالت لهش	قالت+ل+ه+ش	PV-PVSUFF_SUBJ:3FS+[PREP+PRON_3MS]PVSUFF_IO:3MS+NEG_PART	قال	/	/	/
forum	20190412	chouf	arabizi	شف	شف	CV2S-CV	شاف	/	/	/
forum	20190412	7yetik	arabizi	حياتك	حياة+ك	NOUN-NSUFF_FEM_SG+POSS_PRON_2S	حياة	/	/	/
forum	20190412	?	arabizi	؟	؟	PUNC	PUNC	/	/	/
forum	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>
forum	20190412	C	foreign	C	foreign	foreign	foreign	/	/	/
forum	20190412	égoïste	foreign	égoïste	foreign	foreign	foreign	/	/	/
forum	20190412	de	foreign	de	foreign	foreign	foreign	/	/	/
forum	20190412	la	foreign	la	foreign	foreign	foreign	/	/	/
forum	20190412	part	foreign	part	foreign	foreign	foreign	/	/	/
forum	20190412	de	foreign	de	foreign	foreign	foreign	/	/	/
forum	20190412	la	foreign	la	foreign	foreign	foreign	/	/	/
forum	20190412	fille	foreign	fille	foreign	foreign	foreign	/	/	/
forum	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>
forum	20190412	m5abbi907	arabizi	مخبّي907	مخبّي907	NOUN_PROP	مخبّي907	/	/	/
forum	20190412	dans	foreign	dans	foreign	foreign	foreign	/	/	/
forum	20190412	ce	foreign	ce	foreign	foreign	foreign	/	/	/
forum	20190412	genre	foreign	genre	foreign	foreign	foreign	/	/	/
forum	20190412	de	foreign	de	foreign	foreign	foreign	/	/	/
forum	20190412	situation	foreign	situation	foreign	foreign	foreign	/	/	/
forum	20190412	chidd	arabizi	شد	شد	CV2S-CV	شدّ	/	/	/
forum	20190412	tarkintek	arabizi	تركينتك	تركينة+ك	NOUN-NSUFF_FEM_SG+POSS_PRON_2S	تركينة	/	/	/
forum	20190412	et	foreign	et	foreign	foreign	foreign	/	/	/
forum	20190412	observe	foreign	observe	foreign	foreign	foreign	/	/	/
forum	20190412	.	arabizi	.	.	PUNC	PUNC	/	/	/
forum	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>
forum	20190412	à	foreign	à	foreign	foreign	foreign	/	/	/
forum	20190412	la	foreign	la	foreign	foreign	foreign	/	/	/
forum	20190412	limite	foreign	limite	foreign	foreign	foreign	/	/	/
forum	20190412	ken	arabizi	كان	كان	SUB_CONJ	كان	/	/	/
forum	20190412	jé	arabizi	جا	جا	PV-PVSUFF_SUBJ:3MS	جا	/	/	/
forum	20190412	tlab	arabizi	طلب	طلب	NOUN	طلب	/	/	/
forum	20190412	rayek	arabizi	رايك	راي+ك	NOUN+POSS_PRON_2S	راي	/	/	/
forum	20190412	a3tih	arabizi	اعطيه	اعطى+ه	CV2S-CV+CVSUFF_DO:3MS	عطى	/	/	/
forum	20190412	ama	arabizi	اما	اما	CONJ	اما	/	/	/
forum	20190412	hakka	arabizi	هكّا	هكّا	ADV	هكّا	/	/	/
forum	20190412	5allih	arabizi	خلّيه	خلّى+ه	CV2S-CV+CVSUFF_DO:3MS	خلّى	/	/	/
forum	20190412	7atta	arabizi	حتّى	حتّى	SUB_CONJ	حتّى	/	/	/
forum	20190412	yefhem	arabizi	يفهم	يفهم	IV3MS-IV	فهم	/	/	/
forum	20190412	rou7ou	arabizi	روحه	روح+ه	NOUN+POSS_PRON_3MS	روح	/	/	/
forum	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>
forum	20190412	sinon	foreign	sinon	foreign	foreign	foreign	/	/	/
forum	20190412	mafammach	arabizi	ما فمّاش	ما+فمّة+ش	NEG_PART+PSEUDO_VERB+NEG_PART	فمّة	/	/	/
forum	20190412	3lech	arabizi	علاش	علاش	NOUN	علاش	/	/	/
forum	20190412	ken	arabizi	كان	كان	SUB_CONJ	كان	/	/	/
forum	20190412	lemra	arabizi	المرا	ال+مرا	DET+NOUN	مرا	/	/	/
forum	20190412	tdha77i	arabizi	تضحّي	تضحّي	IV3FS-IV	ضحّى	/	/	/
forum	20190412	,	arabizi	,	,	PUNC	PUNC	/	/	/
forum	20190412	3lech	arabizi	علاش	علاش	INTERROG_PRON	علاش	/	/	/
forum	20190412	errajil	arabizi	الراجل	ال+راجل	DET+NOUN	راجل	/	/	/
forum	20190412	maydha7ich	arabizi	ما يضحيش	ما+يضحي+ش	NEG_PART+IV3MS-IV+NEG_PART	ضحّى	/	/	/
forum	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>
forum	20190412	Ils	foreign	Ils	foreign	foreign	foreign	/	/	/
forum	20190412	ne	foreign	ne	foreign	foreign	foreign	/	/	/
forum	20190412	sont	foreign	sont	foreign	foreign	foreign	/	/	/
forum	20190412	pas	foreign	pas	foreign	foreign	foreign	/	/	/
forum	20190412	encore	foreign	encore	foreign	foreign	foreign	/	/	/
forum	20190412	marié	foreign	marié	foreign	foreign	foreign	/	/	/
forum	20190412	.	arabizi	.	.	PUNC	PUNC	/	/	/
forum	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>
